seed,n_cells,n_bins,n_clones,lamda,n_chrom,dist_method,tree_method,quartet_distance,rf_distance,transfer_distance,triplet_distance,rootsplit_distance
18,50,1000,6,5,10,med2,srnj,0.1907,0.2083,0.6667,0.2043,0.0000
18,50,1000,6,5,10,sconce2,srnjmaxlca,0.0943,0.1667,0.3750,0.1468,0.0000
18,50,1000,6,5,10,med2,srnjmaxlca,0.1531,0.2500,0.5625,0.1782,0.0000
19,20,1000,6,5,10,sconce2,nj,0.0057,0.0556,0.0556,0.0015,0.0000
19,20,1000,6,5,10,med2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,sconce2,snj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,med2,snj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,sconce2,rnj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,med2,rnj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,sconce2,anj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,med2,anj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,sconce2,fastme,0.0057,0.0556,0.0556,0.0015,0.0000
19,20,1000,6,5,10,med2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,sconce2,srnj1,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,med2,srnj1,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,sconce2,srnj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,med2,srnj,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,5,10,sconce2,srnjmaxlca,0.0348,0.0556,0.1111,0.0120,0.0000
19,20,1000,6,5,10,med2,srnjmaxlca,0.0000,0.0000,0.0000,0.0000,0.0000
19,50,1000,6,5,10,sconce2,nj,0.0295,0.3958,0.4583,0.0093,0.0000
19,50,1000,6,5,10,med2,nj,0.0454,0.3542,0.4167,0.0159,0.0000
19,50,1000,6,5,10,sconce2,snj,0.0741,0.3958,0.6875,0.0656,0.0000
19,50,1000,6,5,10,med2,snj,0.1528,0.4792,0.8333,0.1053,0.0000
19,50,1000,6,5,10,sconce2,rnj,0.0926,0.4167,0.5625,0.0497,0.0000
19,50,1000,6,5,10,med2,rnj,0.0939,0.4167,0.5833,0.0501,0.0000
19,50,1000,6,5,10,sconce2,anj,0.0988,0.5208,0.7292,0.0514,0.0000
19,50,1000,6,5,10,med2,anj,0.0939,0.4167,0.5833,0.0501,0.0000
19,50,1000,6,5,10,sconce2,fastme,0.0239,0.2917,0.3333,0.0076,0.0000
19,50,1000,6,5,10,med2,fastme,0.0300,0.2708,0.2917,0.0097,0.0000
19,50,1000,6,5,10,sconce2,srnj1,0.2608,0.7083,1.3750,0.1744,0.0000
19,50,1000,6,5,10,med2,srnj1,0.3056,0.7292,1.6667,0.2213,0.0000
19,50,1000,6,5,10,sconce2,srnj,0.1995,0.5625,1.2292,0.1298,0.0000
19,50,1000,6,5,10,med2,srnj,0.1781,0.5208,0.8542,0.1538,0.0000
19,50,1000,6,5,10,sconce2,srnjmaxlca,0.2273,0.6458,1.2083,0.1674,0.0000
19,50,1000,6,5,10,med2,srnjmaxlca,0.2506,0.6250,1.3958,0.1942,0.0000
