n_cells,seed,strategy,metric,dist
100,7,gt_max_lca,triplet_distance,0.1074531490015361
100,7,gt_max_lca,transfer_distance,
100,7,hamming,rf_distance,0.10569105691056911
100,7,hamming,quartet_distance,0.05728792476864861
100,7,hamming,triplet_distance,0.15571121351766512
100,7,hamming,transfer_distance,
100,7,hamming_max_lca,rf_distance,0.10569105691056911
100,7,hamming_max_lca,quartet_distance,0.04854430332321756
100,7,hamming_max_lca,triplet_distance,0.13502918586789556
100,7,hamming_max_lca,transfer_distance,
100,7,nll,rf_distance,0.10569105691056911
100,7,nll,quartet_distance,0.053252407178449666
100,7,nll,triplet_distance,0.14192319508448542
100,7,nll,transfer_distance,
100,7,nll_max_lca,rf_distance,0.10569105691056911
100,7,nll_max_lca,quartet_distance,0.07342999512944438
100,7,nll_max_lca,triplet_distance,0.1763932411674347
100,7,nll_max_lca,transfer_distance,
100,8,dlca_nj,rf_distance,0.10569105691056911
100,8,dlca_nj,quartet_distance,0.03823131392604249
100,8,dlca_nj,triplet_distance,0.12124116743471582
100,8,dlca_nj,transfer_distance,
100,8,srnj_min_D,rf_distance,0.0975609756097561
100,8,srnj_min_D,quartet_distance,0.027469933685511972
100,8,srnj_min_D,triplet_distance,0.1074531490015361
100,8,srnj_min_D,transfer_distance,
100,8,srnj_max_lca,rf_distance,0.10569105691056911
100,8,srnj_max_lca,quartet_distance,0.043612004046307745
100,8,srnj_max_lca,triplet_distance,0.1281351766513057
100,8,srnj_max_lca,transfer_distance,
100,8,gt_min,rf_distance,0.10569105691056911
100,8,gt_min,quartet_distance,0.051010452961672476
100,8,gt_min,triplet_distance,0.14192319508448542
100,8,gt_min,transfer_distance,
100,8,gt_max_lca,rf_distance,0.10569105691056911
100,8,gt_max_lca,quartet_distance,0.043612004046307745
100,8,gt_max_lca,triplet_distance,0.1281351766513057
100,8,gt_max_lca,transfer_distance,
100,8,hamming,rf_distance,0.0975609756097561
100,8,hamming,quartet_distance,0.027469933685511972
100,8,hamming,triplet_distance,0.1074531490015361
100,8,hamming,transfer_distance,
100,8,hamming_max_lca,rf_distance,0.10569105691056911
100,8,hamming_max_lca,quartet_distance,0.053252407178449666
100,8,hamming_max_lca,triplet_distance,0.14192319508448542
100,8,hamming_max_lca,transfer_distance,
100,8,nll,rf_distance,0.10569105691056911
100,8,nll,quartet_distance,0.05773631561200405
100,8,nll,triplet_distance,0.14881720430107526
100,8,nll,transfer_distance,
100,8,nll_max_lca,rf_distance,0.10569105691056911
100,8,nll_max_lca,quartet_distance,0.08284620283990858
100,8,nll_max_lca,triplet_distance,0.1970752688172043
100,8,nll_max_lca,transfer_distance,
100,9,dlca_nj,rf_distance,0.10569105691056911
100,9,dlca_nj,quartet_distance,0.03823131392604249
100,9,dlca_nj,triplet_distance,0.12124116743471582
100,9,dlca_nj,transfer_distance,
100,9,srnj_min_D,rf_distance,0.10569105691056911
100,9,srnj_min_D,quartet_distance,0.05773631561200405
100,9,srnj_min_D,triplet_distance,0.14881720430107526
100,9,srnj_min_D,transfer_distance,
100,9,srnj_max_lca,rf_distance,0.0975609756097561
100,9,srnj_max_lca,quartet_distance,0.027469933685511972
100,9,srnj_max_lca,triplet_distance,0.1074531490015361
100,9,srnj_max_lca,transfer_distance,
100,9,gt_min,rf_distance,0.0975609756097561
100,9,gt_min,quartet_distance,0.027469933685511972
100,9,gt_min,triplet_distance,0.1074531490015361
100,9,gt_min,transfer_distance,
100,9,gt_max_lca,rf_distance,0.10569105691056911
100,9,gt_max_lca,quartet_distance,0.043612004046307745
100,9,gt_max_lca,triplet_distance,0.1281351766513057
100,9,gt_max_lca,transfer_distance,
100,9,hamming,rf_distance,0.10569105691056911
100,9,hamming,quartet_distance,0.061996028623880706
100,9,hamming,triplet_distance,0.15571121351766512
100,9,hamming,transfer_distance,
100,9,hamming_max_lca,rf_distance,0.10569105691056911
100,9,hamming_max_lca,quartet_distance,0.061996028623880706
100,9,hamming_max_lca,triplet_distance,0.15571121351766512
100,9,hamming_max_lca,transfer_distance,
100,9,nll,rf_distance,0.13821138211382114
100,9,nll,quartet_distance,0.06041167434715822
100,9,nll,triplet_distance,0.13961904761904761
100,9,nll,transfer_distance,
100,9,nll_max_lca,rf_distance,0.10569105691056911
100,9,nll_max_lca,quartet_distance,0.05639114308193773
100,9,nll_max_lca,triplet_distance,0.14881720430107526
100,9,nll_max_lca,transfer_distance,
100,10,dlca_nj,rf_distance,0.10569105691056911
100,10,dlca_nj,quartet_distance,0.03823131392604249
100,10,dlca_nj,triplet_distance,0.12124116743471582
100,10,dlca_nj,transfer_distance,
100,10,srnj_min_D,rf_distance,0.10569105691056911
100,10,srnj_min_D,quartet_distance,0.05773631561200405
100,10,srnj_min_D,triplet_distance,0.14881720430107526
100,10,srnj_min_D,transfer_distance,
100,10,srnj_max_lca,rf_distance,0.10569105691056911
100,10,srnj_max_lca,quartet_distance,0.03307481922745495
100,10,srnj_max_lca,triplet_distance,0.11434715821812597
100,10,srnj_max_lca,transfer_distance,
100,10,gt_min,rf_distance,0.10569105691056911
100,10,gt_min,quartet_distance,0.04854430332321756
100,10,gt_min,triplet_distance,0.13502918586789556
100,10,gt_min,transfer_distance,
100,10,gt_max_lca,rf_distance,0.10569105691056911
100,10,gt_max_lca,quartet_distance,0.06603154621407965
100,10,gt_max_lca,triplet_distance,0.16260522273425498
100,10,gt_max_lca,transfer_distance,
100,10,hamming,rf_distance,0.0975609756097561
100,10,hamming,quartet_distance,0.027469933685511972
100,10,hamming,triplet_distance,0.1074531490015361
100,10,hamming,transfer_distance,
100,10,hamming_max_lca,rf_distance,0.0975609756097561
100,10,hamming_max_lca,quartet_distance,0.027469933685511972
100,10,hamming_max_lca,triplet_distance,0.1074531490015361
100,10,hamming_max_lca,transfer_distance,
100,10,nll,rf_distance,0.0975609756097561
100,10,nll,quartet_distance,0.027469933685511972
100,10,nll,triplet_distance,0.1074531490015361
100,10,nll,transfer_distance,
100,10,nll_max_lca,rf_distance,0.0975609756097561
100,10,nll_max_lca,quartet_distance,0.027469933685511972
100,10,nll_max_lca,triplet_distance,0.1074531490015361
100,10,nll_max_lca,transfer_distance,
100,11,dlca_nj,rf_distance,0.10569105691056911
100,11,dlca_nj,quartet_distance,0.03823131392604249
100,11,dlca_nj,triplet_distance,0.12124116743471582
100,11,dlca_nj,transfer_distance,
100,11,srnj_min_D,rf_distance,0.0975609756097561
100,11,srnj_min_D,quartet_distance,0.027469933685511972
100,11,srnj_min_D,triplet_distance,0.1074531490015361
100,11,srnj_min_D,transfer_distance,
100,11,srnj_max_lca,rf_distance,0.10569105691056911
100,11,srnj_max_lca,quartet_distance,0.05773631561200405
100,11,srnj_max_lca,triplet_distance,0.14881720430107526
100,11,srnj_max_lca,transfer_distance,
100,11,gt_min,rf_distance,0.0975609756097561
100,11,gt_min,quartet_distance,0.027469933685511972
100,11,gt_min,triplet_distance,0.1074531490015361
100,11,gt_min,transfer_distance,
100,11,gt_max_lca,rf_distance,0.0975609756097561
100,11,gt_max_lca,quartet_distance,0.027469933685511972
100,11,gt_max_lca,triplet_distance,0.1074531490015361
100,11,gt_max_lca,transfer_distance,
100,11,hamming,rf_distance,0.0975609756097561
100,11,hamming,quartet_distance,0.027469933685511972
100,11,hamming,triplet_distance,0.1074531490015361
100,11,hamming,transfer_distance,
100,11,hamming_max_lca,rf_distance,0.10569105691056911
100,11,hamming_max_lca,quartet_distance,0.03307481922745495
100,11,hamming_max_lca,triplet_distance,0.11434715821812597
100,11,hamming_max_lca,transfer_distance,
100,11,nll,rf_distance,0.0975609756097561
100,11,nll,quartet_distance,0.027469933685511972
100,11,nll,triplet_distance,0.1074531490015361
100,11,nll,transfer_distance,
100,11,nll_max_lca,rf_distance,0.10569105691056911
100,11,nll_max_lca,quartet_distance,0.06603154621407965
100,11,nll_max_lca,triplet_distance,0.16260522273425498
100,11,nll_max_lca,transfer_distance,
100,12,dlca_nj,rf_distance,0.10569105691056911
100,12,dlca_nj,quartet_distance,0.03823131392604249
100,12,dlca_nj,triplet_distance,0.12124116743471582
100,12,dlca_nj,transfer_distance,
100,12,srnj_min_D,rf_distance,0.0975609756097561
100,12,srnj_min_D,quartet_distance,0.027469933685511972
100,12,srnj_min_D,triplet_distance,0.1074531490015361
100,12,srnj_min_D,transfer_distance,
100,12,srnj_max_lca,rf_distance,0.10569105691056911
100,12,srnj_max_lca,quartet_distance,0.061996028623880706
100,12,srnj_max_lca,triplet_distance,0.15571121351766512
100,12,srnj_max_lca,transfer_distance,
100,12,gt_min,rf_distance,0.10569105691056911
100,12,gt_min,quartet_distance,0.05190723464838335
100,12,gt_min,triplet_distance,0.14192319508448542
100,12,gt_min,transfer_distance,
100,12,gt_max_lca,rf_distance,0.10569105691056911
100,12,gt_max_lca,quartet_distance,0.061996028623880706
100,12,gt_max_lca,triplet_distance,0.15571121351766512
100,12,gt_max_lca,transfer_distance,
100,12,hamming,rf_distance,0.10569105691056911
100,12,hamming,quartet_distance,0.053252407178449666
100,12,hamming,triplet_distance,0.14192319508448542
100,12,hamming,transfer_distance,
100,12,hamming_max_lca,rf_distance,0.10569105691056911
100,12,hamming_max_lca,quartet_distance,0.053252407178449666
100,12,hamming_max_lca,triplet_distance,0.14192319508448542
100,12,hamming_max_lca,transfer_distance,
100,12,nll,rf_distance,0.10569105691056911
100,12,nll,quartet_distance,0.03307481922745495
100,12,nll,triplet_distance,0.11434715821812597
100,12,nll,transfer_distance,
100,12,nll_max_lca,rf_distance,0.10569105691056911
100,12,nll_max_lca,quartet_distance,0.061996028623880706
100,12,nll_max_lca,triplet_distance,0.15571121351766512
100,12,nll_max_lca,transfer_distance,
100,13,dlca_nj,rf_distance,0.10569105691056911
100,13,dlca_nj,quartet_distance,0.03823131392604249
100,13,dlca_nj,triplet_distance,0.12124116743471582
100,13,dlca_nj,transfer_distance,
100,13,srnj_min_D,rf_distance,0.0975609756097561
100,13,srnj_min_D,quartet_distance,0.027469933685511972
100,13,srnj_min_D,triplet_distance,0.1074531490015361
100,13,srnj_min_D,transfer_distance,
100,13,srnj_max_lca,rf_distance,0.0975609756097561
100,13,srnj_max_lca,quartet_distance,0.027469933685511972
100,13,srnj_max_lca,triplet_distance,0.1074531490015361
100,13,srnj_max_lca,transfer_distance,
100,13,gt_min,rf_distance,0.10569105691056911
100,13,gt_min,quartet_distance,0.061996028623880706
100,13,gt_min,triplet_distance,0.15571121351766512
100,13,gt_min,transfer_distance,
100,13,gt_max_lca,rf_distance,0.0975609756097561
100,13,gt_max_lca,quartet_distance,0.027469933685511972
100,13,gt_max_lca,triplet_distance,0.1074531490015361
100,13,gt_max_lca,transfer_distance,
100,13,hamming,rf_distance,0.10569105691056911
100,13,hamming,quartet_distance,0.038455509347720206
100,13,hamming,triplet_distance,0.12124116743471582
100,13,hamming,transfer_distance,
100,13,hamming_max_lca,rf_distance,0.10569105691056911
100,13,hamming_max_lca,quartet_distance,0.07342999512944438
100,13,hamming_max_lca,triplet_distance,0.1763932411674347
100,13,hamming_max_lca,transfer_distance,
100,13,nll,rf_distance,0.0975609756097561
100,13,nll,quartet_distance,0.027469933685511972
100,13,nll,triplet_distance,0.1074531490015361
100,13,nll,transfer_distance,
100,13,nll_max_lca,rf_distance,0.10569105691056911
100,13,nll_max_lca,quartet_distance,0.05773631561200405
100,13,nll_max_lca,triplet_distance,0.14881720430107526
100,13,nll_max_lca,transfer_distance,
100,14,dlca_nj,rf_distance,0.10569105691056911
100,14,dlca_nj,quartet_distance,0.03823131392604249
100,14,dlca_nj,triplet_distance,0.12124116743471582
100,14,dlca_nj,transfer_distance,
100,14,srnj_min_D,rf_distance,0.0975609756097561
100,14,srnj_min_D,quartet_distance,0.027469933685511972
100,14,srnj_min_D,triplet_distance,0.1074531490015361
100,14,srnj_min_D,transfer_distance,
100,14,srnj_max_lca,rf_distance,0.0975609756097561
100,14,srnj_max_lca,quartet_distance,0.027469933685511972
100,14,srnj_max_lca,triplet_distance,0.1074531490015361
100,14,srnj_max_lca,transfer_distance,
100,14,gt_min,rf_distance,0.0975609756097561
100,14,gt_min,quartet_distance,0.027469933685511972
100,14,gt_min,triplet_distance,0.1074531490015361
100,14,gt_min,transfer_distance,
100,14,gt_max_lca,rf_distance,0.0975609756097561
100,14,gt_max_lca,quartet_distance,0.027469933685511972
100,14,gt_max_lca,triplet_distance,0.1074531490015361
100,14,gt_max_lca,transfer_distance,
100,14,hamming,rf_distance,0.0975609756097561
100,14,hamming,quartet_distance,0.027469933685511972
100,14,hamming,triplet_distance,0.1074531490015361
100,14,hamming,transfer_distance,
100,14,hamming_max_lca,rf_distance,0.0975609756097561
100,14,hamming_max_lca,quartet_distance,0.027469933685511972
100,14,hamming_max_lca,triplet_distance,0.1074531490015361
100,14,hamming_max_lca,transfer_distance,
100,14,nll,rf_distance,0.0975609756097561
100,14,nll,quartet_distance,0.027469933685511972
100,14,nll,triplet_distance,0.1074531490015361
100,14,nll,transfer_distance,
100,14,nll_max_lca,rf_distance,0.0975609756097561
100,14,nll_max_lca,quartet_distance,0.027469933685511972
100,14,nll_max_lca,triplet_distance,0.1074531490015361
100,14,nll_max_lca,transfer_distance,
100,15,dlca_nj,rf_distance,0.10569105691056911
100,15,dlca_nj,quartet_distance,0.03823131392604249
100,15,dlca_nj,triplet_distance,0.12124116743471582
100,15,dlca_nj,transfer_distance,
100,15,srnj_min_D,rf_distance,0.10569105691056911
100,15,srnj_min_D,quartet_distance,0.04854430332321756
100,15,srnj_min_D,triplet_distance,0.13502918586789556
100,15,srnj_min_D,transfer_distance,
100,15,srnj_max_lca,rf_distance,0.10569105691056911
100,15,srnj_max_lca,quartet_distance,0.061996028623880706
100,15,srnj_max_lca,triplet_distance,0.15571121351766512
100,15,srnj_max_lca,transfer_distance,
100,15,gt_min,rf_distance,0.0975609756097561
100,15,gt_min,quartet_distance,0.027469933685511972
100,15,gt_min,triplet_distance,0.1074531490015361
100,15,gt_min,transfer_distance,
100,15,gt_max_lca,rf_distance,0.0975609756097561
100,15,gt_max_lca,quartet_distance,0.027469933685511972
100,15,gt_max_lca,triplet_distance,0.1074531490015361
100,15,gt_max_lca,transfer_distance,
100,15,hamming,rf_distance,0.10569105691056911
100,15,hamming,quartet_distance,0.053252407178449666
100,15,hamming,triplet_distance,0.14192319508448542
100,15,hamming,transfer_distance,
100,15,hamming_max_lca,rf_distance,0.10569105691056911
100,15,hamming_max_lca,quartet_distance,0.05773631561200405
100,15,hamming_max_lca,triplet_distance,0.14881720430107526
100,15,hamming_max_lca,transfer_distance,
100,15,nll,rf_distance,0.10569105691056911
100,15,nll,quartet_distance,0.05773631561200405
100,15,nll,triplet_distance,0.14881720430107526
100,15,nll,transfer_distance,
100,15,nll_max_lca,rf_distance,0.0975609756097561
100,15,nll_max_lca,quartet_distance,0.027469933685511972
100,15,nll_max_lca,triplet_distance,0.1074531490015361
100,15,nll_max_lca,transfer_distance,
100,16,dlca_nj,rf_distance,0.10569105691056911
100,16,dlca_nj,quartet_distance,0.03823131392604249
100,16,dlca_nj,triplet_distance,0.12124116743471582
100,16,dlca_nj,transfer_distance,
100,16,srnj_min_D,rf_distance,0.0975609756097561
100,16,srnj_min_D,quartet_distance,0.027469933685511972
100,16,srnj_min_D,triplet_distance,0.1074531490015361
100,16,srnj_min_D,transfer_distance,
100,16,srnj_max_lca,rf_distance,0.10569105691056911
100,16,srnj_max_lca,quartet_distance,0.05437338428683826
100,16,srnj_max_lca,triplet_distance,0.14881720430107526
100,16,srnj_max_lca,transfer_distance,
100,16,gt_min,rf_distance,0.10569105691056911
100,16,gt_min,quartet_distance,0.07342999512944438
100,16,gt_min,triplet_distance,0.1763932411674347
100,16,gt_min,transfer_distance,
100,16,gt_max_lca,rf_distance,0.10569105691056911
100,16,gt_max_lca,quartet_distance,0.06984286838260087
100,16,gt_max_lca,triplet_distance,0.16949923195084485
100,16,gt_max_lca,transfer_distance,
100,16,hamming,rf_distance,0.14634146341463414
100,16,hamming,quartet_distance,0.07155330760680878
100,16,hamming,triplet_distance,0.16500460829493088
100,16,hamming,transfer_distance,
100,16,hamming_max_lca,rf_distance,0.0975609756097561
100,16,hamming_max_lca,quartet_distance,0.027469933685511972
100,16,hamming_max_lca,triplet_distance,0.1074531490015361
100,16,hamming_max_lca,transfer_distance,
100,16,nll,rf_distance,0.10569105691056911
100,16,nll,quartet_distance,0.05773631561200405
100,16,nll,triplet_distance,0.14881720430107526
100,16,nll,transfer_distance,
100,16,nll_max_lca,rf_distance,0.0975609756097561
100,16,nll_max_lca,quartet_distance,0.027469933685511972
100,16,nll_max_lca,triplet_distance,0.1074531490015361
100,16,nll_max_lca,transfer_distance,
100,17,dlca_nj,rf_distance,0.10569105691056911
100,17,dlca_nj,quartet_distance,0.03823131392604249
100,17,dlca_nj,triplet_distance,0.12124116743471582
100,17,dlca_nj,transfer_distance,
100,17,srnj_min_D,rf_distance,0.10569105691056911
100,17,srnj_min_D,quartet_distance,0.053252407178449666
100,17,srnj_min_D,triplet_distance,0.14192319508448542
100,17,srnj_min_D,transfer_distance,
100,17,srnj_max_lca,rf_distance,0.10569105691056911
100,17,srnj_max_lca,quartet_distance,0.061996028623880706
100,17,srnj_max_lca,triplet_distance,0.15571121351766512
100,17,srnj_max_lca,transfer_distance,
100,17,gt_min,rf_distance,0.10569105691056911
100,17,gt_min,quartet_distance,0.05773631561200405
100,17,gt_min,triplet_distance,0.14881720430107526
100,17,gt_min,transfer_distance,
100,17,gt_max_lca,rf_distance,0.0975609756097561
100,17,gt_max_lca,quartet_distance,0.027469933685511972
100,17,gt_max_lca,triplet_distance,0.1074531490015361
100,17,gt_max_lca,transfer_distance,
100,17,hamming,rf_distance,0.16260162601626016
100,17,hamming,quartet_distance,0.04310786407403244
100,17,hamming,triplet_distance,0.12501075268817205
100,17,hamming,transfer_distance,
100,17,hamming_max_lca,rf_distance,0.13008130081300814
100,17,hamming_max_lca,quartet_distance,0.07614002222971539
100,17,hamming_max_lca,triplet_distance,0.17324116743471582
100,17,hamming_max_lca,transfer_distance,
100,17,nll,rf_distance,0.0975609756097561
100,17,nll,quartet_distance,0.027469933685511972
100,17,nll,triplet_distance,0.1074531490015361
100,17,nll,transfer_distance,
100,17,nll_max_lca,rf_distance,0.0975609756097561
100,17,nll_max_lca,quartet_distance,0.027469933685511972
100,17,nll_max_lca,triplet_distance,0.1074531490015361
100,17,nll_max_lca,transfer_distance,
100,18,dlca_nj,rf_distance,0.10569105691056911
100,18,dlca_nj,quartet_distance,0.03823131392604249
100,18,dlca_nj,triplet_distance,0.12124116743471582
100,18,dlca_nj,transfer_distance,
100,18,srnj_min_D,rf_distance,0.10569105691056911
100,18,srnj_min_D,quartet_distance,0.038455509347720206
100,18,srnj_min_D,triplet_distance,0.12124116743471582
100,18,srnj_min_D,transfer_distance,
100,18,srnj_max_lca,rf_distance,0.10569105691056911
100,18,srnj_max_lca,quartet_distance,0.053252407178449666
100,18,srnj_max_lca,triplet_distance,0.14192319508448542
100,18,srnj_max_lca,transfer_distance,
100,18,gt_min,rf_distance,0.10569105691056911
100,18,gt_min,quartet_distance,0.053252407178449666
100,18,gt_min,triplet_distance,0.14192319508448542
100,18,gt_min,transfer_distance,
100,18,gt_max_lca,rf_distance,0.0975609756097561
100,18,gt_max_lca,quartet_distance,0.027469933685511972
100,18,gt_max_lca,triplet_distance,0.1074531490015361
100,18,gt_max_lca,transfer_distance,
100,18,hamming,rf_distance,0.10569105691056911
100,18,hamming,quartet_distance,0.043612004046307745
100,18,hamming,triplet_distance,0.1281351766513057
100,18,hamming,transfer_distance,
100,18,hamming_max_lca,rf_distance,0.10569105691056911
100,18,hamming_max_lca,quartet_distance,0.053252407178449666
100,18,hamming_max_lca,triplet_distance,0.14192319508448542
100,18,hamming_max_lca,transfer_distance,
100,18,nll,rf_distance,0.13821138211382114
100,18,nll,quartet_distance,0.0894191050666267
100,18,nll,triplet_distance,0.1785652841781874
100,18,nll,transfer_distance,
100,18,nll_max_lca,rf_distance,0.0975609756097561
100,18,nll_max_lca,quartet_distance,0.027469933685511972
100,18,nll_max_lca,triplet_distance,0.1074531490015361
100,18,nll_max_lca,transfer_distance,
100,19,dlca_nj,rf_distance,0.10569105691056911
100,19,dlca_nj,quartet_distance,0.03823131392604249
100,19,dlca_nj,triplet_distance,0.12124116743471582
100,19,dlca_nj,transfer_distance,
100,19,srnj_min_D,rf_distance,0.13821138211382114
100,19,srnj_min_D,quartet_distance,0.05065018170919036
100,19,srnj_min_D,triplet_distance,0.13159139784946236
100,19,srnj_min_D,transfer_distance,
100,19,srnj_max_lca,rf_distance,0.10569105691056911
100,19,srnj_max_lca,quartet_distance,0.038455509347720206
100,19,srnj_max_lca,triplet_distance,0.12124116743471582
100,19,srnj_max_lca,transfer_distance,
100,19,gt_min,rf_distance,0.10569105691056911
100,19,gt_min,quartet_distance,0.053252407178449666
100,19,gt_min,triplet_distance,0.14192319508448542
100,19,gt_min,transfer_distance,
100,19,gt_max_lca,rf_distance,0.0975609756097561
100,19,gt_max_lca,quartet_distance,0.027469933685511972
100,19,gt_max_lca,triplet_distance,0.1074531490015361
100,19,gt_max_lca,transfer_distance,
100,19,hamming,rf_distance,0.10569105691056911
100,19,hamming,quartet_distance,0.038455509347720206
100,19,hamming,triplet_distance,0.12124116743471582
100,19,hamming,transfer_distance,
100,19,hamming_max_lca,rf_distance,0.0975609756097561
100,19,hamming_max_lca,quartet_distance,0.027469933685511972
100,19,hamming_max_lca,triplet_distance,0.1074531490015361
100,19,hamming_max_lca,transfer_distance,
100,19,nll,rf_distance,0.10569105691056911
100,19,nll,quartet_distance,0.05773631561200405
100,19,nll,triplet_distance,0.14881720430107526
100,19,nll,transfer_distance,
100,19,nll_max_lca,rf_distance,0.0975609756097561
100,19,nll_max_lca,quartet_distance,0.027469933685511972
100,19,nll_max_lca,triplet_distance,0.1074531490015361
100,19,nll_max_lca,transfer_distance,
200,0,dlca_nj,rf_distance,0.1028225806451613
200,0,dlca_nj,quartet_distance,0.031835360462541595
200,0,dlca_nj,triplet_distance,0.11150540008640138
200,0,dlca_nj,transfer_distance,
200,0,srnj_min_D,rf_distance,0.17943548387096775
200,0,srnj_min_D,quartet_distance,0.03924541553955186
200,0,srnj_min_D,triplet_distance,0.11845821533144531
200,0,srnj_min_D,transfer_distance,
200,0,srnj_max_lca,rf_distance,0.1028225806451613
200,0,srnj_max_lca,quartet_distance,0.0500285991672641
200,0,srnj_max_lca,triplet_distance,0.13707675322805166
200,0,srnj_max_lca,transfer_distance,
200,0,gt_min,rf_distance,0.1028225806451613
200,0,gt_min,quartet_distance,0.044391903044642265
200,0,gt_min,triplet_distance,0.12855296884750156
200,0,gt_min,transfer_distance,
200,0,gt_max_lca,rf_distance,0.09879032258064516
200,0,gt_max_lca,quartet_distance,0.027344334283542084
200,0,gt_max_lca,triplet_distance,0.10582287716603465
200,0,gt_max_lca,transfer_distance,
200,0,hamming,rf_distance,0.12298387096774194
200,0,hamming,quartet_distance,0.04837610304990686
200,0,hamming,triplet_distance,0.1343929342869486
200,0,hamming,transfer_distance,
200,0,hamming_max_lca,rf_distance,0.12701612903225806
200,0,hamming_max_lca,quartet_distance,0.04577470297589278
200,0,hamming_max_lca,triplet_distance,0.1278175970815533
200,0,hamming_max_lca,transfer_distance,
200,0,nll,rf_distance,0.1028225806451613
200,0,nll,quartet_distance,0.044391903044642265
200,0,nll,triplet_distance,0.12855296884750156
200,0,nll,transfer_distance,
200,0,nll_max_lca,rf_distance,0.1028225806451613
200,0,nll_max_lca,quartet_distance,0.042421350741611866
200,0,nll_max_lca,triplet_distance,0.12571170738731818
200,0,nll_max_lca,transfer_distance,
200,1,dlca_nj,rf_distance,0.1028225806451613
200,1,dlca_nj,quartet_distance,0.031835360462541595
200,1,dlca_nj,triplet_distance,0.11150540008640138
200,1,dlca_nj,transfer_distance,
200,1,srnj_min_D,rf_distance,0.22782258064516128
200,1,srnj_min_D,quartet_distance,0.06640162397437069
200,1,srnj_min_D,triplet_distance,0.14681399702395237
200,1,srnj_min_D,transfer_distance,
200,1,srnj_max_lca,rf_distance,0.1028225806451613
200,1,srnj_max_lca,quartet_distance,0.03623473304605132
200,1,srnj_max_lca,triplet_distance,0.11718792300676811
200,1,srnj_max_lca,transfer_distance,
200,1,gt_min,rf_distance,0.1028225806451613
200,1,gt_min,quartet_distance,0.03408087355204135
200,1,gt_min,triplet_distance,0.11434666154658475
200,1,gt_min,transfer_distance,
200,1,gt_max_lca,rf_distance,0.1028225806451613
200,1,gt_max_lca,quartet_distance,0.042421350741611866
200,1,gt_max_lca,triplet_distance,0.12571170738731818
200,1,gt_max_lca,transfer_distance,
200,1,hamming,rf_distance,0.12298387096774194
200,1,hamming,quartet_distance,0.05562141949109895
200,1,hamming,triplet_distance,0.13945375126002016
200,1,hamming,transfer_distance,
200,1,hamming_max_lca,rf_distance,0.1028225806451613
200,1,hamming_max_lca,quartet_distance,0.0500285991672641
200,1,hamming_max_lca,triplet_distance,0.13707675322805166
200,1,hamming_max_lca,transfer_distance,
200,1,nll,rf_distance,0.1028225806451613
200,1,nll,quartet_distance,0.03834276574231639
200,1,nll,triplet_distance,0.12002918446695147
200,1,nll,transfer_distance,
200,1,nll_max_lca,rf_distance,0.09879032258064516
200,1,nll_max_lca,quartet_distance,0.027344334283542084
200,1,nll_max_lca,triplet_distance,0.10582287716603465
200,1,nll_max_lca,transfer_distance,
200,2,dlca_nj,rf_distance,0.1028225806451613
200,2,dlca_nj,quartet_distance,0.031835360462541595
200,2,dlca_nj,triplet_distance,0.11150540008640138
200,2,dlca_nj,transfer_distance,
200,2,srnj_min_D,rf_distance,0.1028225806451613
200,2,srnj_min_D,quartet_distance,0.045858360572478836
200,2,srnj_min_D,triplet_distance,0.13139423030768493
200,2,srnj_min_D,transfer_distance,
200,2,srnj_max_lca,rf_distance,0.1028225806451613
200,2,srnj_max_lca,quartet_distance,0.04631662854992777
200,2,srnj_max_lca,triplet_distance,0.13139423030768493
200,2,srnj_max_lca,transfer_distance,
200,2,gt_min,rf_distance,0.1028225806451613
200,2,gt_min,quartet_distance,0.03623473304605132
200,2,gt_min,triplet_distance,0.11718792300676811
200,2,gt_min,transfer_distance,
200,2,gt_max_lca,rf_distance,0.1028225806451613
200,2,gt_max_lca,quartet_distance,0.031881187260286485
200,2,gt_max_lca,triplet_distance,0.11150540008640138
200,2,gt_max_lca,transfer_distance,
200,2,hamming,rf_distance,0.1028225806451613
200,2,hamming,quartet_distance,0.0500285991672641
200,2,hamming,triplet_distance,0.13707675322805166
200,2,hamming,transfer_distance,
200,2,hamming_max_lca,rf_distance,0.11895161290322581
200,2,hamming_max_lca,quartet_distance,0.04385322913553714
200,2,hamming_max_lca,triplet_distance,0.1268383814141026
200,2,hamming_max_lca,transfer_distance,
200,2,nll,rf_distance,0.1028225806451613
200,2,nll,quartet_distance,0.040404971640836576
200,2,nll,triplet_distance,0.12287044592713484
200,2,nll,transfer_distance,
200,2,nll_max_lca,rf_distance,0.1028225806451613
200,2,nll_max_lca,quartet_distance,0.03834276574231639
200,2,nll_max_lca,triplet_distance,0.12002918446695147
200,2,nll_max_lca,transfer_distance,
200,3,dlca_nj,rf_distance,0.1028225806451613
200,3,dlca_nj,quartet_distance,0.031835360462541595
200,3,dlca_nj,triplet_distance,0.11150540008640138
200,3,dlca_nj,transfer_distance,
200,3,srnj_min_D,rf_distance,0.1028225806451613
200,3,srnj_min_D,quartet_distance,0.03834276574231639
200,3,srnj_min_D,triplet_distance,0.12002918446695147
200,3,srnj_min_D,transfer_distance,
200,3,srnj_max_lca,rf_distance,0.1028225806451613
200,3,srnj_max_lca,quartet_distance,0.03834276574231639
200,3,srnj_max_lca,triplet_distance,0.12002918446695147
200,3,srnj_max_lca,transfer_distance,
